item,mean_strength,rank,table,analysis,max_r_hat,min_ess_bulk
cc_q18,1.886733957305773,7.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q19,-0.49542083998936826,16.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q2,-1.7610920254797164,23.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q20,6.003593774063874,1.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q21,-0.18477242485022477,14.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q22,4.263741148853462,4.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q23,-1.4758716652968755,21.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q26,-2.904920546473423,25.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q27,0.2681460455469857,12.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q28,-4.00189139175503,27.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q29,-1.0387382637602114,18.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q3,-1.9233277651823042,24.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q30,0.26723824676258134,13.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q31,-3.235407085892407,26.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q32,-1.337510385186079,20.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q33,-4.258183697108005,28.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q34,2.449051003250052,6.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q4,1.30968811765696,8.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q5,-0.5550654596090038,17.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q6,4.305439559431338,3.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q7,-5.416248208376383,29.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q8,4.365461580388829,2.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q9,-1.6207899876147873,22.0,gilbert_meta_103,without_gemini-3.7-flash,1.0,4665.0
cc_q10,0.45795125311800755,12.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q11,4.433902812861213,3.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q14,-0.7893885394894602,18.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q15,0.8454534883969806,11.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q16,-1.3934014159411447,20.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q17,1.0632889770873801,9.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q18,2.165209112878953,7.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q19,0.05232642264842681,15.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q2,-2.12616147993975,23.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q20,6.585732075069494,1.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q21,0.4097533189438126,13.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q22,3.519408046907183,5.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q23,-1.985245327450373,22.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q26,-3.516953056989897,26.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q27,0.40169187216782537,14.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q28,-4.285463429659244,27.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q29,-0.7789966928900185,17.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q3,-2.6740530331424,24.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q30,1.05891302581681,10.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q31,-3.1635323954681698,25.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q32,-1.1956101700879058,19.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q33,-4.34204845228563,28.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q34,2.970417167416352,6.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q4,1.9514447127572374,8.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q5,-0.4683460807496251,16.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q6,4.792648082406846,2.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q7,-6.2736955662403915,29.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q8,3.984551663466973,4.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q9,-1.6997963916095034,21.0,gilbert_meta_103,without_gpt-5.4,1.0,4041.0
cc_q10,0.770459822236138,12.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q11,4.354275307294696,3.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q14,-0.5518807574672429,17.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q15,1.1235871134845898,10.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q16,-1.3420127070523438,21.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q17,1.0885144285981847,11.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q18,2.2740863591469442,7.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q19,0.32264231959548906,15.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q2,-2.3267849179563895,23.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q20,6.563152881248011,1.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q21,0.5987012101144026,13.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q22,3.4546347042013923,5.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q23,-2.307228011327985,22.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q26,-4.115922741256167,26.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q27,0.5762663438972138,14.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q28,-4.589315837750397,27.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q29,-0.7337077589670675,18.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q3,-2.4515473901215157,24.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q30,1.2339579989789036,9.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q31,-3.3580919642807285,25.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q32,-1.270912482196431,19.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q33,-4.589400339325786,28.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q34,3.028255313204197,6.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q4,2.0142203558316387,8.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q5,-0.44197977828327956,16.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q6,5.134301720751765,2.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q7,-7.432394331973565,29.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q8,4.247956113985984,4.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q9,-1.2738329746106418,20.0,gilbert_meta_103,without_gpt-5.4-mini,1.0,4206.0
cc_q10,0.5751807712120995,12.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q11,4.008948482900718,3.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q14,-0.44477221731308486,17.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q15,0.8375916845361262,11.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q16,-1.255937726971034,21.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q17,0.9760436327571863,10.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q18,1.8992225618527157,7.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q19,0.3081198775231526,14.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q2,-2.141163303328926,23.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q20,6.114843938303914,1.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q21,0.4084788288003878,13.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q22,3.200322262283469,5.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q23,-2.343436987780857,24.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q26,-3.956499936873513,26.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q27,0.30060434412787473,15.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q28,-3.994452288100561,27.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q29,-0.8121254528550521,18.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q3,-2.0580108364445984,22.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q30,1.1162290862219733,9.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q31,-3.327435289636804,25.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q32,-0.8502426664767222,19.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q33,-4.32719824788078,28.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q34,2.536561109210402,6.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q4,1.7365819282280444,8.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q5,-0.3287301956480672,16.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q6,4.879960866508881,2.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q7,-5.720674574679375,29.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q8,3.7554555332187154,4.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q9,-1.0934651836962703,20.0,gilbert_meta_103,without_gpt-5.6-luna,1.0,4241.0
cc_q10,0.754425192935431,9.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q11,5.242271539750484,2.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q14,-0.21391955015437605,16.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q15,0.37251515739352475,12.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q16,-1.1475478840936386,19.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q17,0.46232493348250703,10.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q18,1.8247526258961126,7.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q19,-0.0025224268880083105,15.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q2,-2.2135541975068223,24.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q20,5.378383479251869,1.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q21,0.09275063686215437,14.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q22,3.1754071565966147,5.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q23,-1.4426150325112934,21.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q26,-2.9981754434241723,26.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q27,0.20989651388080663,13.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q28,-3.708001486837054,27.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q29,-0.7787931799519758,18.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q3,-1.8369243370558872,23.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q30,0.38875381414576915,11.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q31,-2.9192351504734924,25.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q32,-1.5414900000077545,22.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q33,-4.144543176301216,28.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q34,2.261875799217848,6.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q4,1.8072083187031314,8.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q5,-0.35402215202952225,17.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q6,3.9783723150042,3.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q7,-5.219867204232628,29.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q8,3.787698769909858,4.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
cc_q9,-1.2154250315625184,20.0,gilbert_meta_103,without_gpt-5.6-sol,1.0,3803.0
bg_know_q1,1.0909941288921976,2.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q2,0.222138135981551,6.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q3,-0.6752894649329569,8.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q4,0.31671159681948124,3.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q5,-0.156248438218931,7.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q6,0.22547187211292483,5.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q7,0.24637772055265092,4.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q8,1.9842489588804775,1.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q9,-3.254404510087396,9.0,gilbert_meta_104,provider_balanced,1.0,2589.0
bg_know_q1,0.6314737084684944,3.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q2,-0.32335078591755195,6.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q3,-0.2846897775626444,5.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q4,-0.4644332782616737,8.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q5,-0.3636766312275346,7.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q6,0.48951588282805425,4.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q7,1.242169480115322,2.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q8,1.356361099235834,1.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q9,-2.2833696976783044,9.0,gilbert_meta_104,without_gemini-3-flash-preview,1.0,4095.0
bg_know_q1,1.140606879603181,2.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q2,0.37557881939293103,4.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q3,-0.6189813338104506,8.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q4,0.4895431282415845,3.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q5,-0.09652346777650753,7.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q6,0.3176219313401926,6.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q7,0.3325828543007441,5.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q8,1.659224700508027,1.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q9,-3.5996535117997133,9.0,gilbert_meta_104,without_gemini-3.1-pro-preview,1.0,2649.0
bg_know_q1,0.5816477167196875,4.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q2,-0.34715382822307944,7.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q3,-0.23244389995501752,6.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q4,-0.549009273199171,8.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q5,-0.21589013883762898,5.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q6,0.7339493604643395,3.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q7,0.955086931891064,2.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q8,1.3096640038473826,1.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q9,-2.235850872707577,9.0,gilbert_meta_104,without_gemini-3.7-flash,1.0,4153.0
bg_know_q1,1.2876112499764967,2.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q2,0.31334662551826187,6.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q3,-0.817105033850628,8.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q4,0.40772601091356964,3.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q5,-0.1278494495982531,7.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q6,0.3399643439895768,4.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q7,0.332970479637945,5.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q8,2.2277536317063,1.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q9,-3.96441785829326,9.0,gilbert_meta_104,without_gpt-5.4,1.0,3116.0
bg_know_q1,1.1452790671650803,2.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q2,0.2334383303270745,6.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q3,-0.721867726484086,8.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q4,0.29631127844741517,5.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q5,-0.213845620188586,7.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q6,0.3045663317816976,4.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q7,0.3439676672769239,3.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q8,2.026499012695231,1.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q9,-3.4143483410207587,9.0,gilbert_meta_104,without_gpt-5.4-mini,1.0,2277.0
bg_know_q1,1.109386453938555,2.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q2,0.10672402921918907,6.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q3,-0.689367130287081,8.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q4,0.27930092934455786,3.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q5,-0.31156114410571684,7.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q6,0.15643074069523571,4.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q7,0.12893307460250697,5.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q8,2.2871661055008636,1.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q9,-3.067013058908104,9.0,gilbert_meta_104,without_gpt-5.6-luna,1.0,3281.0
bg_know_q1,1.3934938282905944,2.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
bg_know_q2,0.21769644709406172,6.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
bg_know_q3,-1.0450958081015662,8.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
bg_know_q4,0.3097046126834215,4.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
bg_know_q5,-0.2623395375113788,7.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
bg_know_q6,0.25146688104213727,5.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
bg_know_q7,0.34780130227125006,3.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
bg_know_q8,2.2422495250947994,1.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
bg_know_q9,-3.4549772508633283,9.0,gilbert_meta_104,without_gpt-5.6-sol,1.0,2636.0
item_1,0.7685527710367913,5.0,frac20,provider_balanced,1.0,2513.0
item_10,0.5116783073273912,7.0,frac20,provider_balanced,1.0,2513.0
item_11,0.24864769931735212,10.0,frac20,provider_balanced,1.0,2513.0
item_12,-3.3805072498526147,20.0,frac20,provider_balanced,1.0,2513.0
item_13,2.128213700849105,1.0,frac20,provider_balanced,1.0,2513.0
item_14,-0.06491805089068264,13.0,frac20,provider_balanced,1.0,2513.0
item_15,-0.2946211808825072,14.0,frac20,provider_balanced,1.0,2513.0
item_16,-0.701575483359638,17.0,frac20,provider_balanced,1.0,2513.0
item_17,0.4731485228663797,8.0,frac20,provider_balanced,1.0,2513.0
item_18,0.08397383698000879,11.0,frac20,provider_balanced,1.0,2513.0
item_19,1.0438015650304058,2.0,frac20,provider_balanced,1.0,2513.0
item_2,-0.05838138719767103,12.0,frac20,provider_balanced,1.0,2513.0
item_20,0.9985425082628773,3.0,frac20,provider_balanced,1.0,2513.0
item_3,0.4325065189422851,9.0,frac20,provider_balanced,1.0,2513.0
item_4,0.6435438920445621,6.0,frac20,provider_balanced,1.0,2513.0
item_5,0.9372425571064522,4.0,frac20,provider_balanced,1.0,2513.0
item_6,-0.3630963558807118,15.0,frac20,provider_balanced,1.0,2513.0
item_7,-0.6102706440920047,16.0,frac20,provider_balanced,1.0,2513.0
item_8,-0.8295938445916923,18.0,frac20,provider_balanced,1.0,2513.0
item_9,-1.9668876830160757,19.0,frac20,provider_balanced,1.0,2513.0
item_1,0.8895633532939147,3.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_10,0.6770279702837143,4.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_11,0.6444880691743756,5.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_12,-2.86897024749471,20.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_13,2.831972597036786,1.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_14,-0.09552797889274156,12.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_15,-0.870213157188578,17.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_16,-0.08928695689825318,11.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_17,0.5513056742276474,6.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_18,-0.33206069237873553,14.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_19,0.43819321450535653,9.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_2,-0.30709253193151703,13.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_20,1.7058196204572016,2.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_3,0.4590060908285645,8.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_4,0.047540354928926346,10.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_5,0.4964585126595507,7.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_6,-0.6976604303611278,15.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_7,-0.8604720997471041,16.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_8,-1.0319275333796003,18.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_9,-1.5881638291236773,19.0,frac20,without_gemini-3-flash-preview,1.0,4662.0
item_1,0.52601493836091,5.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_10,0.4344009931283217,7.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_11,0.7425861020629604,4.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_12,-2.6032537757019685,20.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_13,2.302731710946032,1.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_14,0.23721622739495052,10.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_15,-0.94188890168715,16.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_16,0.06503421912053128,13.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_17,0.4270621847506773,8.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_18,0.08400334620808012,12.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_19,0.2567526178039567,9.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_2,-0.4750087473518666,14.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_20,1.7322132022507744,2.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_3,0.5004491729618459,6.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_4,0.22883939688090932,11.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_5,0.7445828729563598,3.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_6,-0.7295327589204772,15.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_7,-1.0509588131248266,17.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_8,-1.151980895995931,18.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_9,-1.329263092044079,19.0,frac20,without_gemini-3.1-pro-preview,1.0,4803.0
item_1,0.5532050325729008,7.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_10,0.5277369662643449,8.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_11,0.6927015868581412,4.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_12,-3.017933579732513,20.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_13,2.535586748520293,1.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_14,0.1958853118711398,11.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_15,-0.6306827118868658,15.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_16,-0.1301751590716159,13.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_17,0.5560706631858324,6.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_18,0.07906933603967119,12.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_19,0.5225861920148813,9.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_2,-0.2637231386640985,14.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_20,1.534408218571757,2.0,frac20,without_gemini-3.7-flash,1.0,2820.0
item_3,0.41869002458308713,10.0,frac20,without_gemini-3.7-flash,1.0,2820.0
